秋夜酒后步月湖上赋柬诸同学暨弟勿逸（清·帅念祖）	琴声甫离指，酒香犹在舌。客兴如闲云，去去此为别。夜烟渺何许，冲融傍林樾。秋气湖上来，新寒摇水月。玉露零衣襟，澄波照须发。清悟旋已启，幽赏方未绝。欲访神仙子，云汉耿明灭。安得化银桥，相从上瑶阙。
青田舟中（清·帅念祖）　　押径韵	溪行一百里，海远潮力罄。松舟小于叶，一榻束无剩。溶洋泛烟霏，屈曲历幽胜。潭澄碧无晕，欲唾惜清莹。回桡得滩响，风泉韵疏磬。东崦夕绮敛，西岩暮岚暝。起坐见华月，樵唱隔烟径。众象发心赏，妙理契神定。瑶琴一为弹，芳醑半欲醒。美人倘不来，何以酬清听。
