集归去来辞字为诗追次坡公韵三首（清·叶肇梓）　　五言律诗　押侵韵	涉世知无策，还乡路可寻。孤行聊自善，万感复何心。云岫遥扶杖，风泉远入琴。东皋清绝径，容易得登临。
横江词（清·叶肇梓）　　五言绝句　押皓韵	人道横江恶，侬道横江好。不是浪如山，郎船去已早①。
牧牛词（清·叶肇梓）	黑牯力衰行每迟，白犊奔突饮清池。东冈西陇随力去，牛饥只向草多处。深山牧牛岁月长，系牛小树今枯桑。牛食牛眠适牛意，闲来敲石作儿戏。太平牧牛有馀乐，不用将书挂牛角①。
