龙山月色（明·邓颙）　　七言律诗　押寒韵	峥嵘盘踞似龙蟠，峭壁层崖接广寒。西坠独怜深夜静，南飞应觉碧波宽。芳晖凝露含疏薄，素彩凌霜袭翠峦。人去草堂空皓色，几回踯躅捲帘看①。
捕盗宿高山夜雨（明·邓颙）　　七言绝句　押寒韵	夜宿高山古庙坛，愁闻滴沥雨声寒。自知处险非常计，争奈苍生殆不安①。
