钓鱼台（明·冯名望）　　五言律诗　押微韵	不是磻溪叟，何人把钓矶。仙凫依壑出，渔火带星归。万里迁臣逸，一竿隐吏稀。只今遗迹古，苔藓自生辉①。
塔溪流月（明·冯名望）　　七言律诗　押侵韵	古塔孤标碧水浔，流来月色出松阴。悠悠树杪如悬镜，泛泛波光似跃金。沙白不关霜露湿，溪清偏见广寒深。洲前无限光华好，何必庾楼足放吟①。
