岱宗谏议谪镇远（时有星变）（明·廖希颜）　　七言律诗　押阳韵	明堂再续周王礼，宣室能容贾谊狂。亢世有人还谏草，清时怜汝独遐荒。龙吟镇泽千峰雨，雁度偏桥八月霜。去住天涯各何意，长星犹在太微傍。
送李约斋戴前峰二谏议谪象郡（明·廖希颜）　　七言律诗　押侵韵	客风吹雨送萧森，行尽江南是桂林。万死投荒明主惠，一封排闼杞人心。城临曲斗桄榔出，花暗春山瘴疠深。弹剑长歌倍怜汝，许身吾亦爱南金。
题南山卷二首（明·廖希颜）　　七言律诗　押东韵	上党诸峰紫气通，迤南山色绕王宫。关城万井黄河壮，台阁三秋白露中。长日琴樽歌有杞，往时圭璧忆分桐。最怜深谷岩前桂，信拂贤王殿上风。
送方兵备赴蜀兼怀杨芳洲座主（明·廖希颜）　　七言律诗　押青韵	西路元戎看仗节，南宫词赋起明经。天门初日余残雪，江国浮云伴使星。乘兴还移浣溪棹，几时同过草玄亭。生憎杨柳催春发，故向愁边却尽青。
